geneSymbol,half_life
Lima1,5.389
Limd1,4.324
Limd2,11.748
Lime1,10.238
Limk1,9.456
Limk2,5.449
Lims1,6.808
Lims2,19.415
Lin28,9.084
Lin7b,9.873
Lin7c,9.456
Lin9,2.295
Lins2,4.584
Lip1,14.5
Lipc,7.296
Lipe,4.986
Lipf,7.273
Lipg,7.227
Liph,4.986
Litaf,13.177
Lix1,5.449
Lix1l,7.485
Llgl1,13.304
Llgl2,9.144
Lman1,6.883
Lman1l,10.534
Lman2,12.16
Lman2l,8.411
Lmbr1,5.022
Lmbr1l,4.661
Lmbrd1,5.126
Lmbrd2,6.205
Lmcd1,2.837
Lmln,4.915
Lmnb1,6.128
Lmnb2,8.751
Lmo1,6.134
Lmo2,7.437
Lmo3,10.502
Lmo4,2.559
Lmo6,3.422
Lmo7,3.206
Lmod3,17.91
Lmtk2,7.591
Lmtk3,12.602
Lmx1a,4.216
Lmx1b,4.837
Lnk,5.092
Lnp,5.085
Lnpep,7.087
Lnx1,2.778
Lnx2,2.407
LOC171266,24
LOC195514,7.762
LOC195531,2.855
LOC195555,4.084
LOC207685,18.288
LOC208256,5.085
LOC208428,11.143
LOC209183,3.783
LOC209281,4.661
LOC211705,24
LOC212084,8.232
LOC212399,24
LOC212815,6.001
LOC213320,4.125
LOC213332,3.69
LOC213422,24
LOC215208,2.057
LOC216036,7.072
LOC216229,15.861
LOC216818,6.802
LOC217924,17.637
LOC218175,6.869
LOC218695,4.356
LOC218997,17.773
LOC219102,10.582
LOC219180,24
LOC224010,11.748
LOC224276,7.258
LOC224487,7.227
LOC224552,12.399
LOC224870,15.234
LOC225475,6.931
LOC225609,4.351
LOC226030,5.307
LOC226086,20.208
LOC226871,8.371
LOC227506,8.932
LOC227885,14.44
LOC227920,14.938
LOC228124,8.135
LOC228584,5.681
LOC229571,17.503
LOC229837,5.483
LOC230044,12.812
LOC230602,24
LOC230628,9.653
LOC232044,24
LOC232745,14.906
LOC232875,7.429
LOC232970,3.355
LOC233991,19.2
LOC235509,11.09
LOC235852,10.763
LOC236260,2.166
LOC236749,12.399
LOC236831,6.301
LOC237547,8.653
LOC238091,7.001
LOC238756,24
LOC239076,13.564
LOC239338,11.728
LOC239406,14.874
LOC240027,2.64
LOC240117,13.835
LOC240156,24
LOC240160,24
LOC240444,10.002
LOC240657,13.698
LOC241593,8.955
LOC241715,17.285
LOC241794,4.826
LOC242809,6.502
LOC242823,13.485
LOC242914,5.319
LOC243025,10.796
LOC243998,24
LOC244061,24
LOC244556,1.253
LOC244710,10.284
LOC245128,20.091
LOC245202,3.81
LOC245251,6.278
LOC245263,7.131
LOC245297,5.864
LOC245347,8.031
LOC245350,10.47
LOC245576,12.096
LOC269292,13.835
LOC269859,4.83
LOC270015,13.152
LOC270362,24
LOC272633,3.72
LOC277667,9.776
LOC278085,11.108
LOC278786,19.254
LOC279067,6.545
LOC279618,2.821
LOC279872,9.192
LOC280205,10.178
LOC319980,10.847
LOC328699,24
LOC329126,8.74
LOC329575,5.394
LOC330599,2.571
LOC331000,10.454
LOC331330,9.037
LOC331392,3.823
LOC332923,12.489
LOC332993,8.341
LOC333184,5.247
LOC333588,7.421
LOC333669,12.139
LOC380685,15.472
LOC380728,24
LOC380835,4.99
LOC380850,2.112
LOC380935,3.402
LOC381133,18.24
LOC381192,3.481
LOC381355,3.46
LOC381483,9.048
LOC381535,12.333
LOC381811,9.229
LOC381815,13.918
LOC381904,8.145
LOC381936,19.042
LOC381967,22.951
LOC382019,2.851
LOC382109,6.545
LOC382131,24
LOC382414,9.959
LOC382441,11.419
LOC382445,6.557
LOC382468,13.278
LOC382494,6.829
LOC382523,17.773
LOC382545,7.667
LOC382600,12.836
LOC382603,2.012
LOC382611,9.205
LOC382622,23.496
LOC382635,20.629
LOC382740,18.003
LOC382906,11.252
LOC382931,21.728
LOC382947,4.661
LOC383006,14.38
LOC383050,22.951
LOC383065,8.875
LOC383081,7.753
LOC383257,14.321
LOC383320,17.91
LOC383364,24
LOC383474,13.029
LOC383531,7.633
LOC383570,17.957
LOC383603,14.117
LOC383692,10.847
LOC383695,9.443
LOC383706,24
LOC383712,6.788
LOC383717,10.47
LOC383739,9.573
LOC383826,9.144
LOC383968,2.462
LOC383974,6.788
LOC383994,4.31
LOC384028,2.84
LOC384039,8.875
LOC384106,5.089
LOC384229,11.909
LOC384308,8.484
LOC384383,24
LOC384401,21.004
LOC384494,4.414
LOC384575,9.354
LOC384647,21.865
LOC384671,8.774
LOC384699,1.634
LOC384710,12.695
LOC384978,24
LOC384989,23.104
LOC385024,15.753
LOC385094,5.092
LOC385154,6.341
LOC385199,11.002
LOC385201,21.935
LOC385262,4.578
LOC385344,23.028
LOC385472,11.533
LOC385492,2.672
LOC385527,21.593
LOC385530,14.747
LOC385919,9.205
LOC386392,24
LOC386426,9.547
LOC386450,5.275
LOC432459,4.305
LOC432483,0.859
LOC432487,4.446
LOC432488,5.781
LOC432503,15.934
LOC432535,24
LOC432557,18.583
LOC432561,24
LOC432575,5.899
LOC432590,4.158
LOC432591,6.842
LOC432592,24
LOC432593,6.952
LOC432596,18.99
LOC432602,5.899
LOC432610,14.938
LOC432616,21.393
LOC432620,17.03
LOC432637,8.432
LOC432649,5.549
LOC432670,16.425
LOC432685,7.437
LOC432689,7.212
LOC432715,3.536
LOC432742,4.423
LOC432754,24
LOC432755,8.525
LOC432809,3.708
LOC432830,15.646
LOC432831,1.618
LOC432833,24
LOC432842,11.234
LOC432848,13.278
LOC432868,2.529
LOC432870,1.009
LOC432879,13.538
LOC432917,16.309
LOC432942,3.525
LOC432947,7.373
LOC432961,0.409
LOC432971,2.889
LOC432982,5.934
LOC432988,2.762
LOC432989,12.788
LOC433011,24
LOC433036,4.417
LOC433045,24
LOC433080,5.834
LOC433082,3.31
LOC433089,14.531
LOC433090,8.841
LOC433099,7.242
LOC433111,11.868
LOC433136,12.16
LOC433160,21.935
LOC433171,6.52
LOC433176,24
LOC433187,24
LOC433197,8.751
LOC433202,3.712
LOC433208,20.208
LOC433219,3.386
LOC433227,5.287
LOC433231,5.672
LOC433237,6.335
LOC433272,24
LOC433295,2.545
LOC433310,4.403
LOC433335,6.318
LOC433384,12.98
LOC433390,24
LOC433408,22.651
LOC433419,9.108
LOC433420,14.654
LOC433424,5.457
LOC433426,5.919
LOC433458,4.492
LOC433461,18.533
LOC433474,10.268
LOC433485,4.203
LOC433491,4.42
LOC433494,10.598
LOC433500,3.704
LOC433503,5.211
LOC433520,5.211
LOC433546,17.328
LOC433567,2.542
LOC433569,24
LOC433634,24
LOC433635,4.062
LOC433636,21.132
LOC433659,15.403
LOC433662,1.034
LOC433683,12.203
LOC433695,7.35
LOC433698,5.063
LOC433710,9.168
LOC433711,11.438
LOC433730,13.538
LOC433751,2.945
LOC433761,5.589
LOC433782,2.354
LOC433801,5.874
LOC433810,12.054
LOC433827,8.751
LOC433868,24
LOC433877,4.78
LOC433886,3.498
LOC433944,5.275
LOC433957,1.279
LOC434008,24
LOC434033,9.072
LOC434043,9.048
LOC434054,18.632
LOC434061,6.613
LOC434075,3.016
LOC434082,16.783
LOC434088,12.625
LOC434089,2.564
LOC434101,6.423
LOC434130,2.792
LOC434136,5.369
LOC434146,6.188
LOC434156,3.777
LOC434162,12.859
LOC434167,23.576
LOC434171,10.881
LOC434179,3.529
LOC434197,7.25
LOC434205,9.776
LOC434213,5.369
LOC434217,10.915
LOC434225,7.659
LOC434282,3.84
LOC434305,5.483
LOC434338,9.354
LOC434384,2.588
LOC434396,8.863
LOC434406,3.08
LOC434413,3.242
LOC434417,5.869
LOC434436,8.321
LOC434479,8.863
LOC434481,0.564
LOC434536,24
LOC434608,2.737
LOC434635,9.804
LOC434660,5.728
LOC434729,22.876
LOC434822,3.949
LOC434846,24
LOC434850,12.224
LOC434858,8.621
LOC434909,15.825
LOC434964,24
LOC435023,24
LOC435145,6.716
LOC435210,10.696
LOC435211,24
LOC435231,7.311
LOC435238,10.074
LOC435250,7.35
LOC435264,6.52
LOC435277,6.188
LOC435287,9.279
LOC435290,15.753
LOC435301,21.262
LOC435353,12.117
LOC435361,7.366
LOC435366,2.406
LOC435373,6.729
LOC435374,12.883
LOC435380,4.337
LOC435400,4.477
LOC435456,12.033
LOC435492,5.7
LOC435509,9.417
LOC435521,11.344
LOC435542,11.344
LOC435556,8.578
LOC435570,24
LOC435572,3.311
LOC435595,21.132
LOC435604,3.746
LOC435613,5.514
LOC435624,5.255
LOC435651,7.421
LOC435657,15.861
LOC435692,19.691
LOC435712,14.747
LOC435752,14.203
LOC435784,12.466
LOC435786,20.267
LOC435790,19.635
LOC435792,18.683
LOC435798,8.707
LOC435815,24
LOC435818,16.157
LOC435830,7.25
LOC435836,4.106
LOC435850,24
LOC435855,5.227
LOC435873,9.417
LOC435895,19.525
LOC435936,11.669
LOC435963,10.631
LOC435970,2.492
LOC435995,10.763
LOC436012,24
LOC436034,2.861
LOC436069,7.6
LOC436082,3.462
LOC436083,24
LOC436086,21.797
LOC436089,8.966
LOC436200,11.4
LOC436213,24
LOC436240,6.166
LOC436311,24
LOC436332,24
LOC436359,4.8
LOC436474,24
LOC436480,9.168
LOC436567,20.507
LOC436571,6.222
LOC544710,13.78
LOC544755,24
LOC544792,10.133
LOC544808,24
LOC544809,6.33
LOC544890,5.658
LOC544903,15.682
LOC544988,5.919
LOC545007,5.377
LOC545072,7.796
LOC545103,10.36
LOC545123,24
LOC545198,24
LOC545238,24
LOC545253,3.493
LOC545257,6.959
LOC545261,11.971
LOC545291,6.459
LOC545296,17.03
LOC545339,14.654
LOC545363,22.951
LOC545410,10.598
LOC545446,4.343
LOC545471,2.642
LOC545481,4.986
LOC545486,5.571
LOC545539,8.536
LOC545641,24
LOC545665,24
LOC545674,8.642
LOC545676,6.966
LOC545743,14.685
LOC545748,24
LOC545750,8.852
LOC545756,24
LOC545798,11.197
LOC545822,5.381
LOC545904,24
LOC545920,10.696
LOC545952,10.36
LOC545964,4.689
LOC546006,10.031
LOC546009,13.538
LOC546021,24
LOC546058,7.153
LOC546093,24
LOC546100,7.583
LOC546295,9.859
LOC546296,7.684
LOC546500,10.454
LOC546649,10.83
LOC546667,8.212
LOC546692,7.948
LOC546697,6.233
LOC546701,10.663
LOC546736,8.291
LOC546740,8.351
LOC546745,24
LOC546769,16.906
LOC546883,5.58
LOC546990,10.016
LOC547091,3.146
LOC547101,8.442
LOC547109,6.011
LOC547126,6.815
LOC547150,24
LOC547171,16.195
LOC547215,17.503
LOC547347,6.09
LOC547428,3.556
LOC548103,2.94
LOC552880,11.768
LOC553138,2.919
LOC574405,6.011
LOC574418,10.314
LOC619378,3.266
LOC619634,11.768
LOC619649,9.859
LOC619681,4.524
LOC620078,8.125
LOC620263,24
LOC620458,7.35
LOC620544,24
LOC620637,7.145
LOC620693,24
LOC620804,1.017
LOC620925,24
LOC620937,9.329
LOC620953,7.389
LOC621102,17.503
LOC621121,24
LOC621184,10.223
LOC621228,4.993
LOC621233,4.786
LOC621407,17.957
LOC621446,7.453
LOC621487,11.325
LOC621633,19.47
LOC621842,12.075
LOC621954,10.454
LOC621998,4.025
LOC622019,9.316
LOC622259,8.589
LOC622345,15.897
LOC622356,3.529
LOC622404,6.588
LOC622408,7.182
LOC622459,9.18
LOC622503,24
LOC622552,24
LOC622665,7.485
LOC622757,14.321
LOC622924,24
LOC622988,10.36
LOC623166,1.173
LOC623228,4.025
LOC623274,8.978
LOC623278,7.342
LOC623300,10.813
LOC623301,3.288
LOC623355,24
LOC623572,3.653
LOC623738,24
LOC623836,23.496
LOC623935,6.729
LOC624041,6.815
LOC624104,20.091
LOC624168,2.074
LOC624169,9.902
LOC624202,5.527
LOC624309,8.875
LOC624326,4.16
LOC624340,13.459
LOC624367,13.381
LOC624424,10.148
LOC624451,23.182
LOC624475,11.533
LOC624520,24
LOC624672,21.327
LOC624692,2.833
LOC624724,13.253
LOC624772,3.636
LOC624793,8.013
LOC624822,5.323
LOC624866,5.869
LOC624960,24
LOC624997,6.903
LOC625085,9.735
LOC625121,6.032
LOC625183,9.013
LOC625243,12.812
LOC625286,9.329
LOC625360,24
LOC625421,5.001
LOC625454,11.002
LOC625501,17.773
LOC625568,7.558
LOC625574,4.8
LOC625716,4.645
LOC625752,7.736
LOC625758,24
LOC625853,5.612
LOC625954,5.092
LOC625969,5.394
LOC626082,8.193
LOC626237,4.68
LOC626359,7.116
LOC626391,3.498
LOC626448,8.116
LOC626507,17.592
LOC626545,11.889
LOC626571,10.376
LOC626641,14.002
LOC626663,11.289
LOC626683,10.045
LOC627004,16.622
LOC627110,10.47
LOC627140,6.307
LOC627149,5.571
LOC627187,3.929
LOC627237,21.327
LOC627302,5.344
LOC627415,6.862
LOC627530,24
LOC627672,24
LOC627686,12.812
LOC627695,0.644
LOC627706,5.954
LOC627866,24
LOC628100,8.943
LOC628133,13.053
LOC628174,10.163
LOC628205,2.705
LOC628536,8.391
LOC628568,3.129
LOC628602,8.718
LOC628696,12.956
LOC628726,8.897
LOC628850,5.98
LOC628934,18.192
LOC628938,8.251
LOC629044,19.2
LOC629147,7.35
LOC629470,24
LOC629471,13.89
LOC629691,9.037
LOC629750,8.222
LOC629754,13.177
LOC629761,12.377
LOC629873,23.819
LOC629884,11.197
LOC629945,4.079
LOC629972,24
LOC630046,2.114
LOC630087,1.046
LOC630169,5.819
LOC630426,24
LOC630927,13.591
LOC630948,9.168
LOC631062,9.192
LOC631120,24
LOC631195,15.335
LOC631379,9.817
LOC631390,4.443
LOC631479,15.167
LOC631768,12.333
LOC631868,4.888
LOC631910,6.545
LOC631928,9.508
LOC632031,7.28
LOC632126,9.573
LOC632296,6.08
LOC632328,14.623
LOC632724,10.984
LOC632779,24
LOC632882,6.582
LOC632985,24
LOC633498,14.685
LOC633630,14.654
LOC633716,14.031
LOC633808,14.874
LOC634083,8.154
LOC634088,8.841
LOC634361,6.842
LOC634731,12.836
LOC634915,6.465
LOC635138,24
LOC635169,21.593
LOC635312,8.785
LOC635340,6.418
LOC635421,12.311
LOC635529,3.767
LOC635580,5.549
LOC635803,9.025
LOC636001,15.101
LOC636187,9.443
LOC636266,24
LOC636276,6.532
LOC636395,8.212
LOC636402,9.456
LOC636530,9.534
LOC636612,24
LOC636685,6.959
LOC636766,8.183
LOC636847,6.244
LOC637070,7.197
LOC637127,3.011
LOC637683,7.029
LOC637800,9.916
LOC637900,9.694
LOC638012,9.916
LOC638068,6.994
LOC638108,3.736
LOC638112,6.161
LOC638346,16.823
LOC638478,3.702
LOC638533,4.392
LOC638575,7.19
LOC638695,14.906
LOC639019,6.959
LOC639119,1.996
LOC639170,9.354
LOC639383,1.591
LOC639396,0.81
LOC639582,7.197
LOC639639,10.813
LOC639653,10.614
LOC639852,11.788
LOC639975,3.659
LOC640014,8.807
LOC640081,2.334
LOC640094,7.131
LOC640230,3.808
LOC640316,9.776
LOC640433,24
LOC640627,6.359
LOC640665,8.557
LOC640797,10.407
LOC640877,12.466
LOC654467,24
LOC654470,24
LOC664783,24
LOC664790,16.622
LOC664799,24
LOC664857,3.876
LOC664858,2.006
LOC664884,22.074
LOC664987,4.578
LOC664999,14.5
LOC665054,3.589
LOC665126,22.431
LOC665225,14.262
LOC665232,20.941
LOC665276,24
LOC665349,6.626
LOC665393,9.735
LOC665513,8.589
LOC665544,24
LOC665635,4.81
LOC665652,8.078
LOC665677,11.629
LOC665678,16.271
LOC665712,10.438
LOC665741,7.044
LOC665742,3.111
LOC665775,7.71
LOC665918,24
LOC666108,4.318
LOC666185,12.181
LOC666299,10.83
LOC666332,8.909
LOC666359,10.089
LOC666505,24
LOC666560,23.901
LOC666583,7.583
LOC666704,5.742
LOC666826,10.36
LOC666849,2.797
LOC667036,21.66
LOC667103,2.868
LOC667148,10.163
LOC667165,19.918
LOC667179,11.363
LOC667373,4.699
LOC667379,12.117
LOC667392,4.922
LOC667407,6.808
LOC667483,18.583
LOC667489,19.2
LOC667659,8.351
LOC667672,24
LOC667736,3.024
LOC667742,3.123
LOC667763,9.613
LOC667802,9.132
LOC668030,5.142
LOC668368,21.262
LOC668373,5.052
LOC668408,8.222
LOC668605,4.724
LOC668683,24
LOC668784,24
LOC668894,5.644
LOC668932,6.177
LOC668978,21.728
LOC669021,6.755
LOC669236,9.096
LOC669250,7.227
LOC669271,8.271
LOC669302,14.262
LOC669384,11.27
LOC669389,8.321
LOC669397,11.289
LOC669398,5.914
LOC669460,24
LOC669559,7.867
LOC669576,15.717
LOC669590,20.091
LOC669602,4.898
LOC669638,11.61
LOC669671,20.033
LOC669675,14.561
LOC669745,7.051
LOC669750,11.143
LOC669795,11.307
LOC669872,24
LOC669900,6.749
LOC670055,11.289
LOC670056,10.614
LOC670060,24
LOC670106,9.12
LOC670118,21.66
LOC670123,10.915
LOC670155,20.815
LOC670181,17.242
LOC670202,13.644
LOC670267,11.828
LOC670283,11.307
LOC670325,10.104
LOC670339,24
LOC670392,8.125
LOC670403,10.813
LOC670457,10.847
LOC670485,0.821
LOC670511,4.744
LOC670582,3.163
LOC670676,18.097
LOC670811,7.93
LOC670827,19.975
LOC670838,20.941
LOC670845,10.284
LOC670948,24
LOC670956,24
LOC671025,19.2
LOC671029,3.042
LOC671039,14.906
LOC671075,7.93
LOC671155,7.534
LOC671225,8.897
LOC671267,7.526
LOC671275,13.304
LOC671287,22.287
LOC671319,10.268
LOC671332,9.64
LOC671336,6.697
LOC671399,9.56
LOC671403,11.108
LOC671464,24
LOC671478,15.369
LOC671515,24
LOC671520,8.875
LOC671529,6.62
LOC671539,9.817
LOC671543,10.118
LOC671564,6.205
LOC671628,8.515
LOC671629,19.307
LOC671741,11.571
LOC671756,5.536
LOC671813,12.16
LOC671817,18.05
LOC671869,23.901
LOC671913,12.489
LOC671950,8.631
LOC671973,4.86
LOC671977,12.98
LOC672038,10.796
LOC672094,7.583
LOC672133,24
LOC672170,5.518
LOC672172,16.622
LOC672238,12.741
LOC672262,5.037
LOC672264,24
LOC672267,9.667
LOC672364,14.38
LOC672365,8.432
LOC672420,24
LOC672442,5.015
LOC672449,7.397
LOC672496,7.051
LOC672511,8.875
LOC672573,7.958
LOC672596,3.686
LOC672622,6.557
LOC672650,11.552
LOC672677,2.774
LOC672700,6.101
LOC672716,15.335
LOC672731,17.91
LOC672925,6.006
LOC672926,10.178
LOC672948,9.573
LOC672974,9.944
LOC673040,5.004
LOC673173,6.545
LOC673188,24
LOC673230,5.453
LOC673289,21.004
LOC673293,6.703
LOC673425,6.677
LOC673446,0.373
LOC673458,14.321
LOC673503,0.3
LOC673567,15.234
LOC673699,12.534
LOC673741,9.43
LOC673927,2.101
LOC673946,24
LOC674008,24
LOC674032,24
LOC674367,7.65
LOC674371,7.311
LOC674404,4.919
LOC674548,24
LOC674549,5.704
LOC674671,1.974
LOC674718,10.016
LOC674794,4.557
LOC674896,6.49
LOC674900,24
LOC675151,24
LOC675388,4.857
LOC675497,20.877
LOC675539,4.315
LOC675675,24
LOC675962,20.326
LOC675992,6.966
LOC676015,9.254
LOC676027,9.072
LOC676050,9.291
LOC676096,13.127
LOC676243,6.91
LOC676276,14.654
LOC676330,13.89
LOC676382,3.346
LOC676452,12.907
LOC676471,24
LOC676517,9.521
LOC676587,6.835
LOC676588,11.307
LOC676775,7.413
LOC676847,21.728
LOC676870,7.258
LOC677064,4.305
LOC677115,10.268
LOC677134,5.752
LOC677239,24
LOC677252,8.796
LOC677289,4.099
LOC677293,4.414
LOC677327,7.044
LOC677337,5.894
LOC677341,19.747
LOC677394,2.226
LOC677440,6.261
LOC677557,4.486
LOC735298,24
LOC73899,4.118
Loh11cr2a,5.949
Loh12cr1,3.589
Lonp1,16.582
Lonp2,7.558
Lonrf1,3.016
Lonrf2,2.568
Lonrf3,6.742
Lor,5.549
Lox,13.671
Loxhd1,4.53
Loxl1,11.868
Loxl2,10.089
Loxl3,11.708
Loxl4,10.253
Lpgat1,8.261
Lphn1,7.116
Lphn2,2.249
Lphn3,9.64
Lpin1,3.563
Lpin2,2.668
Lpin3,7.985
Lpl,9.443
Lpo,9.495
Lpp,5.307
Lrba,7.303
Lrch1,4.521
Lrch2,7.667
Lrch3,3.516
Lrch4,4.332
Lrdd,5.344
Lrfn1,5.81
Lrfn2,1.801
Lrfn3,4.375
Lrfn4,4.128
Lrg1,24
Lrguk,4.492
Lrig1,2.352
Lrig2,2.148
Lrig3,2.423
Lrmp,9.627
Lrp1,9.392
Lrp10,4.62
Lrp11,10.314
Lrp12,1.717
Lrp2,6.539
Lrp2bp,5.168
Lrp3,7.358
Lrp4,6.526
Lrp5,10.345
Lrp6,3.159
Lrp8,7.405
Lrpap1,10.967
Lrpprc,7.485
Lrrc10,3.931
Lrrc14,1.917
Lrrc15,8.829
Lrrc16,6.318
Lrrc17,14.747
Lrrc18,2.415
Lrrc2,8.411
Lrrc20,7.823
Lrrc23,19.804
Lrrc24,4.289
Lrrc25,3.896
Lrrc27,16.309
Lrrc28,5.954
Lrrc29,9.072
Lrrc3,2.551
Lrrc33,3.46
Lrrc34,6.762
Lrrc38,2.874
Lrrc39,10.614
Lrrc3b,2.704
Lrrc40,8.589
Lrrc41,11.828
Lrrc42,4.345
Lrrc43,11.808
Lrrc45,15.403
Lrrc46,6.043
Lrrc47,4.239
Lrrc48,12.16
Lrrc49,8.453
Lrrc4b,4.76
Lrrc4c,7.413
Lrrc50,24
Lrrc51,24
Lrrc55,12.203
Lrrc56,9.973
Lrrc57,11.054
Lrrc58,6.966
Lrrc59,9.392
Lrrc6,3.615
Lrrc61,4.027
Lrrc62,8.978
Lrrc8a,3.829
Lrrc8b,6.027
Lrrc8c,3.804
Lrrc8d,3.136
Lrrc8e,3.186
Lrrc9,4.183
Lrrcc1,5.092
Lrrfip1,4.195
Lrrfip2,10.118
Lrriq1,2.575
Lrriq2,2.246
Lrrk1,7.25
Lrrk2,4.943
Lrrn1,3.498
Lrrn2,2.937
Lrrn3,4.091
Lrrn6a,4.495
Lrrn6c,11.591
Lrrn6d,9.096
Lrrtm1,6.938
Lrsam1,6.001
Lrtm1,8.022
Lrtm2,7.6
Lsamp,19.58
Lsg1,3.675
Lsm1,4.118
Lsm10,3.123
Lsm11,3.391
Lsm12,14.938
Lsm14a,5.854
Lsm14b,4.353
Lsm2,7.517
Lsm3,7.421
Lsm4,8.494
Lsm5,15.101
Lsm6,8.473
Lsm7,11.708
Lsm8,2.196
Lsmd1,20.091
Lsp1,22.145
Lsr,11.93
Lss,8.183
Lst1,24
Lt1,9.354
Lta,3.638
Lta4h,8.796
Ltb,4.539
Ltb4dh,10.518
Ltb4r1,5.427
Ltb4r2,3.299
Ltbp1,8.401
Ltbp2,14.41
Ltbp3,11.591
Ltbp4,10.407
Ltbr,5.275
Ltc4s,14.531
Ltf,8.106
Ltk,22.074
Ltv1,6.227
Luc7l,4.803
Luc7l2,6.001
Lum,24
Luzp1,5.479
Luzp2,4.118
Lxn,10.016
Ly6a,16.582
Ly6c,14.874
Ly6d,11.09
Ly6e,15.301
Ly6f,9.916
Ly6g5b,21.393
Ly6g5c,13.698
Ly6g6c,12.511
Ly6g6d,7.509
Ly6g6e,9.291
Ly6h,13.253
Ly6k,24
Ly75,9.735
Ly86,24
Ly9,7.175
Ly96,3.954
Lyar,8.442
Lycat,3.514
Lyl1,4.503
Lyn,5.771
Lynx1,22.074
Lypd1,2.843
Lypd2,21.526
Lypd3,3.245
Lypd4,3.76
Lypd5,7.567
Lypd6,2.465
Lypla1,9.354
Lypla2,7.814
Lypla3,8.135
Lyplal1,6.684
Lyrm1,3.123
Lyrm2,5.714
Lyrm5,9.404
Lysmd1,2.276
Lysmd2,3.285
Lysmd3,4.677
Lysmd4,2.874
Lyst,4.193
Lyzl4,13.591
Lyzl6,10.133
Lyzs,4.185
Lzic,4.864
Lztfl1,6.769
Lztr1,7.25
Lztr2,5.785
Lzts2,2.927
M6pr,5.436
M6prbp1,10.663
M6pr-ps,4.566
Mab21l1,2.265
Mab21l2,2.778
Macf1,4.008
Mad1l1,9.845
Mad2l1,7.894
Mad2l1bp,1.76
Mad2l2,13.725
Madcam1,10.631
Madd,5.385
Maea,4.165
Mael,21.797
Maf1,10.002
Mafb,2.994
Maff,5.649
Mafg,3.04
Mafk,1.999
Mag,15.861
Magea1,18.99
Magea10,4.599
Magea2,24
Magea5,18.483
Magea6,7.051
Magea7,10.118
Magea8,12.511
Maged1,10.031
Maged2,13.459
Magee1,4.593
Magee2,5.676
Mageh1,18.533
Magel2,1.928
Magi1,4.239
Magi2,6.016
Magi3,3.368
Magmas,8.567
Magoh,9.959
Mak,11.054
Mak10,5.662
Mal,9.241
Mal2,3.572
Malat1,6.601
Mall,4.943
Malt1,2.575
Mamdc2,7.058
Mamdc4,8.013
Maml1,3.099
Maml2,2.015
Maml3,3.303
Man1a,6.172
Man1a2,7.044
Man1b1,13.564
Man1c1,6.52
Man2a1,6.166
Man2a2,16.542
Man2b1,12.421
Man2b2,24
Man2c1,11.768
Manba,13.304
Manbal,13.671
Manea,3.554
Mansc1,5.864
Maoa,9.831
Maob,4.477
Map1lc3a,17.818
Map1lc3b,8.631
Map2k1,4.244
Map2k1ip1,4.018
Map2k2,24
Map2k3,8.841
Map2k4,5.18
Map2k5,8.232
Map2k6,7.814
Map2k7,6.856
Map3k1,2.908
Map3k10,17.727
Map3k11,3.595
Map3k12,3.748
Map3k13,14.716
Map3k14,1.081
Map3k15,7.28
Map3k2,6.188
Map3k3,5.742
Map3k4,6.539
Map3k5,4.286
Map3k6,9.072
Map3k7,8.183
Map3k7ip1,2.324
Map3k7ip2,5.323
Map3k7ip3,3.767
Map3k8,2.048
Map3k9,5.184
Map4k1,11.054
Map4k2,14.842
Map4k3,3.3
Map4k4,13.004
Map4k5,7.123
Mapbpip,9.804
Mapk1,4.83
Mapk10,5.104
Mapk11,12.648
Mapk12,9.168
Mapk13,21.132
Mapk14,5.188
Mapk15,18.683
Mapk1ip1,3.299
Mapk3,24
Mapk4,3.343
Mapk6,8.621
Mapk7,3.878
Mapk8,5.929
Mapk8ip1,22.287
Mapk8ip2,10.36
Mapk8ip3,5.662
Mapk9,9.721
Mapkap1,5.814
Mapkapk2,9.144
Mapkapk3,8.762
Mapkapk5,5.215
Mapkbp1,4.575
Mapre1,12.695
Mapre2,6.001
Mapre3,6.815
Mapt,24
1-Mar,4.048
2-Mar,4.933
4-Mar,24
5-Mar,4.373
6-Mar,5.142
7-Mar,4.448
8-Mar,5.36
9-Mar,5.965
Marcks,6.166
Marcksl1,9.404
Marco,10.454
Mare,6.048
Mark1,3.958
Mark2,5.319
Mark3,4.94
Mark4,5.658
Mars,8.943
Mars2,2.238
Marveld1,1.499
Marveld2,3.63
Marveld3,5.576
Masp1,7.153
Masp2,24
Mast1,3.332
Mast2,5.47
Mast3,5.348
Mast4,1.695
Mastl,3.527
Mat1a,3.552
Mat2a,3.787
Mat2b,2.942
Matk,10.847
Matn2,7.885
Matn3,6.658
Matn4,24
Matr3,7.509
Max,3.732
Maz,7.567
Mb,24
Mbc2,13.355
Mbd1,3.589
Mbd2,4.434
Mbd3,8.183
Mbd3l2,9.156
Mbd4,5.263
Mbd5,5.501
Mbd6,7.123
Mbip,3.343
Mbl2,4.53
Mbnl1,4.443
Mbnl2,8.875
Mbnl3,8.932
Mboat1,7.358
Mboat2,6.742
Mboat4,5.432
Mboat5,8.978
Mbp,3.474
Mbtd1,7.477
Mbtps1,5.18
Mbtps2,10.031
Mc1r,10.016
Mc2r,6.069
Mc3r,24
Mc4r,6.742
Mcam,7.131
Mcart1,6.15
Mcat,3.277
Mcc,7.542
Mccc1,9.859
Mccc2,10.95
Mcee,9.79
Mcf2,5.389
Mcf2l,5.415
Mcfd2,8.567
Mchr1,24
Mcl1,2.37
Mcm10,3.106
